pod_id,pod_type,face_id,slot_id,slot_type,item_id,orientation,qty,max_qty,item_weight,total_item_weight,item_class
53,0,0,2,0,4209,4,12,12,0.25,3.0,0
53,0,0,3,1,2770,5,4,4,1.0,4.0,0
53,0,0,4,1,22,1,48,48,0.2820833333333333,13.54,0
53,0,0,5,1,22,1,48,48,0.2820833333333333,13.54,0
53,0,0,6,2,2167,5,24,24,0.19999999999999998,4.8,0
53,0,0,7,2,2915,5,48,48,0.09066666666666667,4.352,0
53,0,0,8,2,2836,2,3,3,0.09999999999999999,0.3,0
53,0,0,9,2,2836,2,3,3,0.09999999999999999,0.3,0
53,0,0,10,2,2836,2,3,3,0.09999999999999999,0.3,0
53,0,0,11,2,2836,2,3,3,0.09999999999999999,0.3,0
53,0,0,12,2,2836,2,3,3,0.09999999999999999,0.3,0
53,0,0,13,2,2836,2,3,3,0.09999999999999999,0.3,0
53,0,0,14,3,2623,1,24,24,0.08333333333333333,2.0,1
53,0,0,15,3,3237,0,12,12,0.2791666666666667,3.35,1
53,0,0,16,4,5681,1,12,12,2.0,24.0,4
53,0,1,0,0,4209,4,12,12,0.25,3.0,0
53,0,1,1,0,4228,1,30,30,0.10800000000000001,3.24,0
53,0,1,2,0,4228,1,30,30,0.10800000000000001,3.24,0
53,0,1,3,1,22,1,48,48,0.2820833333333333,13.54,0
53,0,1,4,1,22,1,48,48,0.2820833333333333,13.54,0
53,0,1,5,1,22,1,48,48,0.2820833333333333,13.54,0
53,0,1,6,2,5121,0,12,12,0.6516666666666667,7.82,0
53,0,1,7,2,5136,0,12,12,0.6341666666666667,7.61,0
53,0,1,8,2,5266,0,12,12,0.6408333333333334,7.69,0
53,0,1,9,2,5106,0,24,24,0.26833333333333337,6.44,1
53,0,1,10,2,5106,0,24,24,0.26833333333333337,6.44,1
53,0,1,11,2,5106,0,24,24,0.26833333333333337,6.44,1
53,0,1,12,2,2780,0,6,6,0.5,3.0,1
53,0,1,13,2,2780,0,6,6,0.5,3.0,1
53,0,1,14,3,3237,0,12,12,0.2791666666666667,3.35,1
53,0,1,15,3,3275,1,10,10,0.589,5.89,1
53,0,1,16,4,5681,1,12,12,2.0,24.0,4
54,0,0,0,0,4228,1,30,30,0.10800000000000001,3.24,0
54,0,0,1,0,397,4,24,24,0.6366666666666666,15.28,0
54,0,0,2,0,397,4,24,24,0.6366666666666666,15.28,0
54,0,0,3,1,509,0,8,8,2.125,17.0,0
54,0,0,4,1,509,0,8,8,2.125,17.0,0
54,0,0,5,1,509,0,8,8,2.125,17.0,0
54,0,0,6,2,2780,0,6,6,0.5,3.0,1
54,0,0,7,2,2780,0,6,6,0.5,3.0,1
54,0,0,8,2,2780,0,6,6,0.5,3.0,1
54,0,0,9,2,2780,0,6,6,0.5,3.0,1
54,0,0,10,2,2723,5,6,6,0.4000000000000001,2.4000000000000004,1
54,0,0,11,2,2723,5,6,6,0.4000000000000001,2.4000000000000004,1
54,0,0,12,2,2723,5,6,6,0.4000000000000001,2.4000000000000004,1
54,0,0,13,2,2723,5,6,6,0.4000000000000001,2.4000000000000004,1
54,0,0,14,3,3275,1,10,10,0.589,5.89,1
54,0,0,15,3,3576,1,12,12,0.5833333333333334,7.0,1
54,0,0,16,4,2940,1,6,6,2.655,15.93,4
54,0,1,0,0,397,4,24,24,0.6366666666666666,15.28,0
54,0,1,1,0,4344,4,40,40,0.056499999999999995,2.26,0
54,0,1,2,0,4344,4,40,40,0.056499999999999995,2.26,0
54,0,1,3,1,509,0,8,8,2.125,17.0,0
54,0,1,4,1,509,0,8,8,2.125,17.0,0
54,0,1,5,1,509,0,8,8,2.125,17.0,0
54,0,1,6,2,2723,5,6,6,0.4000000000000001,2.4000000000000004,1
54,0,1,7,2,2723,5,6,6,0.4000000000000001,2.4000000000000004,1
54,0,1,8,2,2686,4,36,36,0.4,14.4,1
54,0,1,9,2,684,0,12,12,0.2725,3.27,1
54,0,1,10,2,684,0,12,12,0.2725,3.27,1
54,0,1,11,2,684,0,12,12,0.2725,3.27,1
54,0,1,12,2,873,0,12,12,0.5,6.0,1
54,0,1,13,2,873,0,12,12,0.5,6.0,1
54,0,1,14,3,3576,1,12,12,0.5833333333333334,7.0,1
54,0,1,15,3,4084,1,18,18,0.34,6.12,1
54,0,1,16,4,2940,1,6,6,2.655,15.93,4
55,0,0,0,0,139,4,48,48,0.3666666666666667,17.6,0
55,0,0,1,0,139,4,48,48,0.3666666666666667,17.6,0
55,0,0,2,0,317,4,24,24,0.6483333333333333,15.56,0
55,0,0,3,1,509,0,8,8,2.125,17.0,0
55,0,0,4,1,509,0,8,8,2.125,17.0,0
55,0,0,5,1,509,0,8,8,2.125,17.0,0
55,0,0,6,2,873,0,12,12,0.5,6.0,1
55,0,0,7,2,2498,0,48,48,0.041666666666666664,2.0,1
55,0,0,8,2,325,0,1,1,6.02,6.02,1
55,0,0,9,2,325,0,1,1,6.02,6.02,1
55,0,0,10,2,325,0,1,1,6.02,6.02,1
55,0,0,11,2,325,0,1,1,6.02,6.02,1
55,0,0,12,2,325,0,1,1,6.02,6.02,1
55,0,0,13,2,325,0,1,1,6.02,6.02,1
55,0,0,14,3,4165,1,20,20,1.0485,20.97,1
55,0,0,15,3,4279,1,12,12,0.25,3.0,1
55,0,0,16,4,3034,1,8,8,0.8225,6.58,4
55,0,1,0,0,317,4,24,24,0.6483333333333333,15.56,0
55,0,1,1,0,317,4,24,24,0.6483333333333333,15.56,0
55,0,1,2,0,323,4,24,24,0.6567500000000001,15.762,0
55,0,1,3,1,509,0,8,8,2.125,17.0,0
55,0,1,4,1,509,0,8,8,2.125,17.0,0
55,0,1,5,1,509,0,8,8,2.125,17.0,0
55,0,1,6,2,325,0,1,1,6.02,6.02,1
55,0,1,7,2,325,0,1,1,6.02,6.02,1
55,0,1,8,2,325,0,1,1,6.02,6.02,1
55,0,1,9,2,325,0,1,1,6.02,6.02,1
55,0,1,10,2,325,0,1,1,6.02,6.02,1
55,0,1,11,2,325,0,1,1,6.02,6.02,1
55,0,1,12,2,325,0,1,1,6.02,6.02,1
55,0,1,13,2,325,0,1,1,6.02,6.02,1
55,0,1,14,3,4279,1,12,12,0.25,3.0,1
55,0,1,15,3,5295,0,7,7,1.6214285714285714,11.35,1
55,0,1,16,4,3034,1,8,8,0.8225,6.58,4
56,0,0,0,0,323,4,24,24,0.6567500000000001,15.762,0
56,0,0,1,0,323,4,24,24,0.6567500000000001,15.762,0
56,0,0,2,0,203,4,24,24,0.6737500000000001,16.17,0
56,0,0,3,1,509,0,8,8,2.125,17.0,0
56,0,0,4,1,509,0,8,8,2.125,17.0,0
56,0,0,5,1,509,0,8,8,2.125,17.0,0
56,0,0,6,2,325,0,1,1,6.02,6.02,1
56,0,0,7,2,325,0,1,1,6.02,6.02,1
56,0,0,8,2,325,0,1,1,6.02,6.02,1
56,0,0,9,2,325,0,1,1,6.02,6.02,1
56,0,0,10,2,325,0,1,1,6.02,6.02,1
56,0,0,11,2,325,0,1,1,6.02,6.02,1
56,0,0,12,2,325,0,1,1,6.02,6.02,1
56,0,0,13,2,325,0,1,1,6.02,6.02,1
56,0,0,14,3,5295,0,7,7,1.6214285714285714,11.35,1
56,0,0,15,3,5321,1,48,48,0.4975,23.88,1
56,0,0,16,4,5283,1,1,1,15.5,15.5,4
56,0,1,0,0,203,4,24,24,0.6737500000000001,16.17,0
56,0,1,1,0,203,4,24,24,0.6737500000000001,16.17,0
56,0,1,2,0,4269,1,30,30,0.10633333333333334,3.19,0
56,0,1,3,1,509,0,8,8,2.125,17.0,0
56,0,1,4,1,509,0,8,8,2.125,17.0,0
56,0,1,5,1,509,0,8,8,2.125,17.0,0
56,0,1,6,2,325,0,1,1,6.02,6.02,1
56,0,1,7,2,325,0,1,1,6.02,6.02,1
56,0,1,8,2,325,0,1,1,6.02,6.02,1
56,0,1,9,2,2603,2,6,6,0.10000000000000002,0.6000000000000001,1
56,0,1,10,2,2603,2,6,6,0.10000000000000002,0.6000000000000001,1
56,0,1,11,2,2603,2,6,6,0.10000000000000002,0.6000000000000001,1
56,0,1,12,2,2603,2,6,6,0.10000000000000002,0.6000000000000001,1
56,0,1,13,2,2603,2,6,6,0.10000000000000002,0.6000000000000001,1
56,0,1,14,3,163,0,12,12,0.6666666666666666,8.0,1
56,0,1,15,3,163,0,12,12,0.6666666666666666,8.0,1
56,0,1,16,4,5283,1,1,1,15.5,15.5,4
57,0,0,0,0,4269,1,30,30,0.10633333333333334,3.19,0
57,0,0,1,0,459,4,24,24,0.6870833333333333,16.49,0
57,0,0,2,0,459,4,24,24,0.6870833333333333,16.49,0
57,0,0,3,1,509,0,8,8,2.125,17.0,0
57,0,0,4,1,509,0,8,8,2.125,17.0,0
57,0,0,5,1,509,0,8,8,2.125,17.0,0
57,0,0,6,2,3991,4,6,6,0.10000000000000002,0.6000000000000001,1
57,0,0,7,2,3991,4,6,6,0.10000000000000002,0.6000000000000001,1
57,0,0,8,2,3991,4,6,6,0.10000000000000002,0.6000000000000001,1
57,0,0,9,2,3991,4,6,6,0.10000000000000002,0.6000000000000001,1
57,0,0,10,2,3991,4,6,6,0.10000000000000002,0.6000000000000001,1
57,0,0,11,2,2814,4,9,9,0.2,1.8,1
57,0,0,12,2,2814,4,9,9,0.2,1.8,1
57,0,0,13,2,2814,4,9,9,0.2,1.8,1
57,0,0,14,3,2270,1,36,36,0.29027777777777775,10.45,1
57,0,0,15,3,2322,0,72,72,0.1726388888888889,12.43,1
57,0,0,16,4,5283,1,1,1,15.5,15.5,4
57,0,1,0,0,459,4,24,24,0.6870833333333333,16.49,0
57,0,1,1,0,4285,1,30,30,0.103,3.09,0
57,0,1,2,0,4285,1,30,30,0.103,3.09,0
57,0,1,3,1,509,0,8,8,2.125,17.0,0
57,0,1,4,1,509,0,8,8,2.125,17.0,0
57,0,1,5,1,509,0,8,8,2.125,17.0,0
57,0,1,6,2,2678,1,6,6,0.07199999999999998,0.4319999999999999,1
57,0,1,7,2,2678,1,6,6,0.07199999999999998,0.4319999999999999,1
57,0,1,8,2,2678,1,6,6,0.07199999999999998,0.4319999999999999,1
57,0,1,9,2,2678,1,6,6,0.07199999999999998,0.4319999999999999,1
57,0,1,10,2,2267,4,12,12,0.2333333333333333,2.8,1
57,0,1,11,2,2267,4,12,12,0.2333333333333333,2.8,1
57,0,1,12,2,2315,0,36,36,0.06805555555555556,2.45,1
57,0,1,13,2,2350,4,24,24,0.13,3.12,1
57,0,1,14,3,2676,0,24,24,0.09166666666666667,2.2,1
57,0,1,15,3,2681,1,12,12,0.113,1.356,1
57,0,1,16,4,5283,1,1,1,15.5,15.5,4
58,0,0,0,0,4289,4,12,12,0.15,1.8,0
58,0,0,1,0,4289,4,12,12,0.15,1.8,0
58,0,0,2,0,4289,4,12,12,0.15,1.8,0
58,0,0,3,1,509,0,8,8,2.125,17.0,0
58,0,0,4,1,509,0,8,8,2.125,17.0,0
58,0,0,5,1,509,0,8,8,2.125,17.0,0
58,0,0,6,2,2715,1,8,8,0.123,0.984,1
58,0,0,7,2,2715,1,8,8,0.123,0.984,1
58,0,0,8,2,2715,1,8,8,0.123,0.984,1
58,0,0,9,2,3620,0,20,20,0.178,3.56,1
58,0,0,10,2,3620,0,20,20,0.178,3.56,1
58,0,0,11,2,5152,0,12,12,0.6608333333333333,7.93,1
58,0,0,12,2,5152,0,12,12,0.6608333333333333,7.93,1
58,0,0,13,2,2141,0,12,12,0.19999999999999998,2.4,1
58,0,0,14,3,2681,1,12,12,0.113,1.356,1
58,0,0,15,3,3589,1,10,10,0.3396,3.396,1
58,0,0,16,4,5287,1,1,1,17.6,17.6,4
58,0,1,0,0,4289,4,12,12,0.15,1.8,0
58,0,1,1,0,4289,4,12,12,0.15,1.8,0
58,0,1,2,0,4300,4,12,12,0.14166666666666666,1.7,0
58,0,1,3,1,5385,0,24,24,0.39999999999999997,9.6,0
58,0,1,4,1,5385,0,24,24,0.39999999999999997,9.6,0
58,0,1,5,1,5385,0,24,24,0.39999999999999997,9.6,0
58,0,1,6,2,2141,0,12,12,0.19999999999999998,2.4,1
58,0,1,7,2,1581,0,24,24,0.14541666666666667,3.49,1
58,0,1,8,2,1582,0,24,24,0.325,7.8,1
58,0,1,9,2,1956,0,24,24,0.19583333333333333,4.7,1
58,0,1,10,2,3024,1,12,12,0.17500000000000002,2.1,1
58,0,1,11,2,3024,1,12,12,0.17500000000000002,2.1,1
58,0,1,12,2,4927,0,12,12,0.4091666666666667,4.91,1
58,0,1,13,2,4927,0,12,12,0.4091666666666667,4.91,1
58,0,1,14,3,3589,1,10,10,0.3396,3.396,1
58,0,1,15,3,3929,1,12,12,0.3233333333333333,3.88,1
58,0,1,16,4,5287,1,1,1,17.6,17.6,4
59,0,0,0,0,4300,4,12,12,0.14166666666666666,1.7,0
59,0,0,1,0,4300,4,12,12,0.14166666666666666,1.7,0
59,0,0,2,0,4300,4,12,12,0.14166666666666666,1.7,0
59,0,0,3,1,5385,0,24,24,0.39999999999999997,9.6,0
59,0,0,4,1,5385,0,24,24,0.39999999999999997,9.6,0
59,0,0,5,1,5385,0,24,24,0.39999999999999997,9.6,0
59,0,0,6,2,2511,0,48,48,0.023333333333333334,1.12,1
59,0,0,7,2,2571,0,6,6,0.20000000000000004,1.2000000000000002,1
59,0,0,8,2,2571,0,6,6,0.20000000000000004,1.2000000000000002,1
59,0,0,9,2,2571,0,6,6,0.20000000000000004,1.2000000000000002,1
59,0,0,10,2,2571,0,6,6,0.20000000000000004,1.2000000000000002,1
59,0,0,11,2,2614,0,24,24,0.07,1.6800000000000002,1
59,0,0,12,2,2725,5,6,6,0.4000000000000001,2.4000000000000004,1
59,0,0,13,2,2725,5,6,6,0.4000000000000001,2.4000000000000004,1
59,0,0,14,3,3929,1,12,12,0.3233333333333333,3.88,1
59,0,0,15,3,3956,1,20,20,0.151,3.02,1
59,0,0,16,4,5287,1,1,1,17.6,17.6,4
59,0,1,0,0,4300,4,12,12,0.14166666666666666,1.7,0
59,0,1,1,0,5066,4,24,24,0.45375000000000004,10.89,0
59,0,1,2,0,5066,4,24,24,0.45375000000000004,10.89,0
59,0,1,3,1,5385,0,24,24,0.39999999999999997,9.6,0
59,0,1,4,1,5385,0,24,24,0.39999999999999997,9.6,0
59,0,1,5,1,5385,0,24,24,0.39999999999999997,9.6,0
59,0,1,6,2,2725,5,6,6,0.4000000000000001,2.4000000000000004,1
59,0,1,7,2,2725,5,6,6,0.4000000000000001,2.4000000000000004,1
59,0,1,8,2,3007,1,12,12,0.18166666666666667,2.18,1
59,0,1,9,2,3007,1,12,12,0.18166666666666667,2.18,1
59,0,1,10,2,4071,1,6,6,0.7083333333333334,4.25,1
59,0,1,11,2,4071,1,6,6,0.7083333333333334,4.25,1
59,0,1,12,2,4071,1,6,6,0.7083333333333334,4.25,1
59,0,1,13,2,4071,1,6,6,0.7083333333333334,4.25,1
59,0,1,14,3,4225,1,12,12,0.25,3.0,1
59,0,1,15,3,4225,1,12,12,0.25,3.0,1
59,0,1,16,4,5287,1,1,1,17.6,17.6,4
60,0,0,0,0,5066,4,24,24,0.45375000000000004,10.89,0
60,0,0,1,0,20,4,24,24,0.6654166666666667,15.97,0
60,0,0,2,0,20,4,24,24,0.6654166666666667,15.97,0
60,0,0,3,1,183,1,48,48,0.30041666666666667,14.42,0
60,0,0,4,1,183,1,48,48,0.30041666666666667,14.42,0
60,0,0,5,1,183,1,48,48,0.30041666666666667,14.42,0
60,0,0,6,2,690,0,12,12,0.27499999999999997,3.3,1
60,0,0,7,2,690,0,12,12,0.27499999999999997,3.3,1
60,0,0,8,2,808,1,12,12,0.16666666666666666,2.0,1
60,0,0,9,2,808,1,12,12,0.16666666666666666,2.0,1
60,0,0,10,2,2313,0,48,48,0.05645833333333333,2.71,1
60,0,0,11,2,3575,0,15,15,0.136,2.04,1
60,0,0,12,2,3575,0,15,15,0.136,2.04,1
60,0,0,13,2,3948,2,2,2,0.63,1.26,1
60,0,0,14,3,4611,1,30,30,0.2564666666666667,7.694,1
60,0,0,15,3,5023,1,20,20,0.3725,7.45,1
60,0,0,16,4,5305,1,2,2,7.246,14.492,4
60,0,1,0,0,20,4,24,24,0.6654166666666667,15.97,0
60,0,1,1,0,350,4,24,24,0.6333333333333333,15.2,0
60,0,1,2,0,350,4,24,24,0.6333333333333333,15.2,0
60,0,1,3,1,183,1,48,48,0.30041666666666667,14.42,0
60,0,1,4,1,183,1,48,48,0.30041666666666667,14.42,0
60,0,1,5,1,469,0,48,48,0.27375,13.14,0
60,0,1,6,2,3948,2,2,2,0.63,1.26,1
60,0,1,7,2,3948,2,2,2,0.63,1.26,1
60,0,1,8,2,3948,2,2,2,0.63,1.26,1
60,0,1,9,2,3948,2,2,2,0.63,1.26,1
60,0,1,10,2,3948,2,2,2,0.63,1.26,1
60,0,1,11,2,3948,2,2,2,0.63,1.26,1
60,0,1,12,2,3948,2,2,2,0.63,1.26,1
60,0,1,13,2,3948,2,2,2,0.63,1.26,1
60,0,1,14,3,5293,1,2,2,7.06,14.12,1
60,0,1,15,3,5293,1,2,2,7.06,14.12,1
60,0,1,16,4,5305,1,2,2,7.246,14.492,4
61,0,0,0,0,350,4,24,24,0.6333333333333333,15.2,0
61,0,0,1,0,4240,1,30,30,0.107,3.21,0
61,0,0,2,0,4240,1,30,30,0.107,3.21,0
61,0,0,3,1,469,0,48,48,0.27375,13.14,0
61,0,0,4,1,469,0,48,48,0.27375,13.14,0
61,0,0,5,1,469,0,48,48,0.27375,13.14,0
61,0,0,6,2,5441,0,36,36,0.03361111111111111,1.21,1
61,0,0,7,2,1964,0,24,24,0.2325,5.58,1
61,0,0,8,2,2602,3,18,18,0.0675,1.215,1
61,0,0,9,2,2671,1,8,8,0.123,0.984,1
61,0,0,10,2,2671,1,8,8,0.123,0.984,1
61,0,0,11,2,2671,1,8,8,0.123,0.984,1
61,0,0,12,2,2738,0,1,1,1.0,1.0,1
61,0,0,13,2,2738,0,1,1,1.0,1.0,1
61,0,0,14,3,5293,1,2,2,7.06,14.12,1
61,0,0,15,3,5293,1,2,2,7.06,14.12,1
61,0,0,16,4,5609,1,2,2,7.0,14.0,4
61,0,1,0,0,4330,4,12,12,0.14166666666666666,1.7,0
61,0,1,1,0,4330,4,12,12,0.14166666666666666,1.7,0
61,0,1,2,0,4330,4,12,12,0.14166666666666666,1.7,0
61,0,1,3,1,469,0,48,48,0.27375,13.14,0
61,0,1,4,1,5383,0,48,48,0.27375,13.14,0
61,0,1,5,1,5383,0,48,48,0.27375,13.14,0
61,0,1,6,2,2738,0,1,1,1.0,1.0,1
61,0,1,7,2,2738,0,1,1,1.0,1.0,1
61,0,1,8,2,2738,0,1,1,1.0,1.0,1
61,0,1,9,2,2738,0,1,1,1.0,1.0,1
61,0,1,10,2,2738,0,1,1,1.0,1.0,1
61,0,1,11,2,2738,0,1,1,1.0,1.0,1
61,0,1,12,2,2738,0,1,1,1.0,1.0,1
61,0,1,13,2,2738,0,1,1,1.0,1.0,1
61,0,1,14,3,5293,1,2,2,7.06,14.12,1
61,0,1,15,3,5293,1,2,2,7.06,14.12,1
61,0,1,16,4,5609,1,2,2,7.0,14.0,4
62,0,0,0,0,4330,4,12,12,0.14166666666666666,1.7,0
62,0,0,1,0,4330,4,12,12,0.14166666666666666,1.7,0
62,0,0,2,0,209,4,24,24,0.6709166666666667,16.102,0
62,0,0,3,1,5383,0,48,48,0.27375,13.14,0
62,0,0,4,1,5383,0,48,48,0.27375,13.14,0
62,0,0,5,1,5383,0,48,48,0.27375,13.14,0
62,0,0,6,2,2738,0,1,1,1.0,1.0,1
62,0,0,7,2,2738,0,1,1,1.0,1.0,1
62,0,0,8,2,2738,0,1,1,1.0,1.0,1
62,0,0,9,2,2738,0,1,1,1.0,1.0,1
62,0,0,10,2,2738,0,1,1,1.0,1.0,1
62,0,0,11,2,2738,0,1,1,1.0,1.0,1
62,0,0,12,2,2738,0,1,1,1.0,1.0,1
62,0,0,13,2,4389,0,24,24,0.3233333333333333,7.76,1
62,0,0,14,3,5293,1,2,2,7.06,14.12,1
62,0,0,15,3,1124,0,4,4,3.2,12.8,1
62,0,0,16,4,5610,1,3,3,5.0,15.0,4
62,0,1,0,0,209,4,24,24,0.6709166666666667,16.102,0
62,0,1,1,0,209,4,24,24,0.6709166666666667,16.102,0
62,0,1,2,0,341,4,24,24,0.6666666666666666,16.0,0
62,0,1,3,1,1,0,6,6,2.2183333333333333,13.31,0
62,0,1,4,1,1,0,6,6,2.2183333333333333,13.31,0
62,0,1,5,1,1,0,6,6,2.2183333333333333,13.31,0
62,0,1,6,2,4846,2,12,12,0.8416666666666667,10.1,1
62,0,1,7,2,4846,2,12,12,0.8416666666666667,10.1,1
62,0,1,8,2,5280,1,12,12,0.1075,1.29,1
62,0,1,9,2,5280,1,12,12,0.1075,1.29,1
62,0,1,10,2,1949,0,24,24,0.2333333333333333,5.6,1
62,0,1,11,2,2679,2,8,8,0.15,1.2,1
62,0,1,12,2,2679,2,8,8,0.15,1.2,1
62,0,1,13,2,2692,1,12,12,0.10166666666666667,1.22,1
62,0,1,14,3,1124,0,4,4,3.2,12.8,1
62,0,1,15,3,1124,0,4,4,3.2,12.8,1
62,0,1,16,4,5610,1,3,3,5.0,15.0,4
63,0,0,0,0,341,4,24,24,0.6666666666666666,16.0,0
63,0,0,1,0,341,4,24,24,0.6666666666666666,16.0,0
63,0,0,2,0,385,4,24,24,0.6345833333333334,15.23,0
63,0,0,3,1,1,0,6,6,2.2183333333333333,13.31,0
63,0,0,4,1,1,0,6,6,2.2183333333333333,13.31,0
63,0,0,5,1,1,0,6,6,2.2183333333333333,13.31,0
63,0,0,6,2,2692,1,12,12,0.10166666666666667,1.22,1
63,0,0,7,2,2899,5,3,3,1.0,3.0,1
63,0,0,8,2,2899,5,3,3,1.0,3.0,1
63,0,0,9,2,2899,5,3,3,1.0,3.0,1
63,0,0,10,2,2899,5,3,3,1.0,3.0,1
63,0,0,11,2,2899,5,3,3,1.0,3.0,1
63,0,0,12,2,2899,5,3,3,1.0,3.0,1
63,0,0,13,2,3187,0,1,1,0.6,0.6,1
63,0,0,14,3,2608,1,36,36,0.06222222222222223,2.24,1
63,0,0,15,3,2656,0,48,48,0.11458333333333333,5.5,1
63,0,0,16,4,5613,1,1,1,6.0,6.0,4
63,0,1,0,0,385,4,24,24,0.6345833333333334,15.23,0
63,0,1,1,0,385,4,24,24,0.6345833333333334,15.23,0
63,0,1,2,0,2937,4,48,48,0.32,15.36,0
63,0,1,3,1,1,0,6,6,2.2183333333333333,13.31,0
63,0,1,4,1,1,0,6,6,2.2183333333333333,13.31,0
63,0,1,5,1,1,0,6,6,2.2183333333333333,13.31,0
63,0,1,6,2,3187,0,1,1,0.6,0.6,1
63,0,1,7,2,3187,0,1,1,0.6,0.6,1
63,0,1,8,2,3187,0,1,1,0.6,0.6,1
63,0,1,9,2,3187,0,1,1,0.6,0.6,1
63,0,1,10,2,3187,0,1,1,0.6,0.6,1
63,0,1,11,2,3187,0,1,1,0.6,0.6,1
63,0,1,12,2,3187,0,1,1,0.6,0.6,1
63,0,1,13,2,3187,0,1,1,0.6,0.6,1
63,0,1,14,3,2682,1,12,12,0.1205,1.446,1
63,0,1,15,3,3021,1,8,8,0.42,3.36,1
63,0,1,16,4,5613,1,1,1,6.0,6.0,4
64,0,0,0,0,2937,4,48,48,0.32,15.36,0
64,0,0,1,0,79,4,24,24,0.6583333333333333,15.8,0
64,0,0,2,0,79,4,24,24,0.6583333333333333,15.8,0
64,0,0,3,1,1,0,6,6,2.2183333333333333,13.31,0
64,0,0,4,1,1,0,6,6,2.2183333333333333,13.31,0
64,0,0,5,1,1,0,6,6,2.2183333333333333,13.31,0
64,0,0,6,2,3187,0,1,1,0.6,0.6,1
64,0,0,7,2,3187,0,1,1,0.6,0.6,1
64,0,0,8,2,3187,0,1,1,0.6,0.6,1
64,0,0,9,2,3187,0,1,1,0.6,0.6,1
64,0,0,10,2,3187,0,1,1,0.6,0.6,1
64,0,0,11,2,3187,0,1,1,0.6,0.6,1
64,0,0,12,2,3187,0,1,1,0.6,0.6,1
64,0,0,13,2,3951,0,1,1,1.3,1.3,1
64,0,0,14,3,3021,1,8,8,0.42,3.36,1
64,0,0,15,3,3030,1,9,9,0.41022222222222227,3.692,1
64,0,0,16,4,5613,1,1,1,6.0,6.0,4
64,0,1,0,0,79,4,24,24,0.6583333333333333,15.8,0
64,0,1,1,0,458,4,24,24,0.5525,13.26,0
64,0,1,2,0,458,4,24,24,0.5525,13.26,0
64,0,1,3,1,1,0,6,6,2.2183333333333333,13.31,0
64,0,1,4,1,1,0,6,6,2.2183333333333333,13.31,0
64,0,1,5,1,1,0,6,6,2.2183333333333333,13.31,0
64,0,1,6,2,3951,0,1,1,1.3,1.3,1
64,0,1,7,2,3951,0,1,1,1.3,1.3,1
64,0,1,8,2,3951,0,1,1,1.3,1.3,1
64,0,1,9,2,3951,0,1,1,1.3,1.3,1
64,0,1,10,2,3951,0,1,1,1.3,1.3,1
64,0,1,11,2,3951,0,1,1,1.3,1.3,1
64,0,1,12,2,3951,0,1,1,1.3,1.3,1
64,0,1,13,2,3951,0,1,1,1.3,1.3,1
64,0,1,14,3,3030,1,9,9,0.41022222222222227,3.692,1
64,0,1,15,3,3215,0,10,10,0.454,4.54,1
64,0,1,16,4,5613,1,1,1,6.0,6.0,4
65,0,0,0,0,458,4,24,24,0.5525,13.26,0
65,0,0,1,0,4243,4,12,12,0.15,1.8,0
65,0,0,2,0,4243,4,12,12,0.15,1.8,0
65,0,0,3,1,1,0,6,6,2.2183333333333333,13.31,0
65,0,0,4,1,1,0,6,6,2.2183333333333333,13.31,0
65,0,0,5,1,1,0,6,6,2.2183333333333333,13.31,0
65,0,0,6,2,3951,0,1,1,1.3,1.3,1
65,0,0,7,2,3951,0,1,1,1.3,1.3,1
65,0,0,8,2,3951,0,1,1,1.3,1.3,1
65,0,0,9,2,3951,0,1,1,1.3,1.3,1
65,0,0,10,2,3951,0,1,1,1.3,1.3,1
65,0,0,11,2,3951,0,1,1,1.3,1.3,1
65,0,0,12,2,3951,0,1,1,1.3,1.3,1
65,0,0,13,2,3971,0,12,12,0.3313333333333333,3.976,1
65,0,0,14,3,3215,0,10,10,0.454,4.54,1
65,0,0,15,3,3264,0,24,24,0.23166666666666666,5.56,1
65,0,0,16,4,294,1,20,20,0.5906,11.812,4
65,0,1,0,0,4243,4,12,12,0.15,1.8,0
65,0,1,1,0,4243,4,12,12,0.15,1.8,0
65,0,1,2,0,4243,4,12,12,0.15,1.8,0
65,0,1,3,1,1,0,6,6,2.2183333333333333,13.31,0
65,0,1,4,1,1,0,6,6,2.2183333333333333,13.31,0
65,0,1,5,1,1,0,6,6,2.2183333333333333,13.31,0
65,0,1,6,2,3971,0,12,12,0.3313333333333333,3.976,1
65,0,1,7,2,4877,1,12,12,0.5750000000000001,6.9,1
65,0,1,8,2,4877,1,12,12,0.5750000000000001,6.9,1
65,0,1,9,2,4936,1,12,12,0.57,6.84,1
65,0,1,10,2,4936,1,12,12,0.57,6.84,1
65,0,1,11,2,5107,0,24,24,0.26875,6.45,1
65,0,1,12,2,914,0,12,12,0.6558333333333334,7.87,1
65,0,1,13,2,914,0,12,12,0.6558333333333334,7.87,1
65,0,1,14,3,4958,1,48,48,0.48,23.04,1
65,0,1,15,3,5286,0,4,4,3.725,14.9,1
65,0,1,16,4,294,1,20,20,0.5906,11.812,4
66,0,0,0,0,307,4,48,48,0.37083333333333335,17.8,0
66,0,0,1,0,307,4,48,48,0.37083333333333335,17.8,0
66,0,0,2,0,534,4,24,24,0.6666666666666666,16.0,0
66,0,0,3,1,1,0,6,6,2.2183333333333333,13.31,0
66,0,0,4,1,1,0,6,6,2.2183333333333333,13.31,0
