pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
76,0,7,0,1,0,0,0,72,72,99999,0,0,767,0.125,9.0,0.4,0.4
76,0,8,0,189,0,0,0,36,36,99999,0,0,768,0.342,12.312,0.5,0.5
76,0,9,0,177,0,0,0,80,80,99999,0,0,769,1.08,86.4,0.5,0.5
77,0,0,0,343,0,0,0,192,192,99999,0,0,770,0.365,70.08,0.6,0.6
77,0,1,0,171,0,0,0,24,24,99999,0,0,771,0.4,9.6,0.5,0.5
77,0,2,0,308,0,0,0,180,180,99999,0,0,772,0.109,19.62,0.6,0.6
77,0,3,0,274,0,0,0,48,48,99999,0,0,773,0.307,14.736,0.6,0.6
77,0,4,0,38,0,0,0,384,384,99999,0,0,774,0.275,105.6,0.4,0.4
77,0,5,0,188,0,0,0,12,12,99999,0,0,775,1.147,13.764,0.5,0.5
77,0,6,0,176,0,0,0,36,36,99999,0,0,776,0.375,13.5,0.5,0.5
77,0,7,0,157,0,0,0,12,12,99999,0,0,777,0.227,2.724,0.5,0.5
77,0,8,0,35,0,0,0,192,192,99999,0,0,778,0.361,69.312,0.4,0.4
77,0,9,0,194,0,0,0,288,288,99999,0,0,779,0.229,65.952,0.5,0.5
78,0,0,0,158,0,0,0,96,96,99999,0,0,780,0.633,60.768,0.5,0.5
78,0,1,0,102,0,0,0,24,24,99999,0,0,781,0.479,11.496,0.5,0.5
78,0,2,0,30,0,0,0,24,24,99999,0,0,782,0.387,9.288,0.4,0.4
78,0,3,0,18,0,0,0,30,30,99999,0,0,783,0.333,9.99,0.4,0.4
78,0,4,0,123,0,0,0,20,20,99999,0,0,784,0.28,5.6,0.5,0.5
78,0,5,0,186,0,0,0,70,70,99999,0,0,785,0.181,12.67,0.5,0.5
78,0,6,0,154,0,0,0,360,360,99999,0,0,786,0.274,98.64,0.5,0.5
78,0,7,0,181,0,0,0,24,24,99999,0,0,787,0.491,11.784,0.5,0.5
78,0,8,0,27,0,0,0,336,336,99999,0,0,788,0.267,89.712,0.4,0.4
78,0,9,0,12,0,0,0,8,8,99999,0,0,789,0.306,2.448,0.4,0.4
79,0,0,0,251,0,0,0,408,408,99999,0,0,790,0.159,64.872,0.6,0.6
79,0,1,0,68,0,0,0,320,320,99999,0,0,791,0.052,16.64,0.5,0.5
79,0,2,0,422,0,0,0,48,48,99999,0,0,792,0.894,42.912,0.6,0.6
79,0,3,0,345,0,0,0,24,24,99999,0,0,793,2.333,55.992,0.6,0.6
79,0,4,0,212,0,0,0,192,192,99999,0,0,794,0.37,71.04,0.6,0.6
79,0,5,0,1,0,0,0,72,72,99999,0,0,795,0.125,9.0,0.4,0.4
79,0,6,0,29,0,0,0,360,360,99999,0,0,796,0.274,98.64,0.4,0.4
79,0,7,0,137,0,0,0,30,30,99999,0,0,797,0.454,13.62,0.5,0.5
79,0,8,0,114,0,0,0,360,360,99999,0,0,798,0.279,100.44,0.5,0.5
79,0,9,0,104,0,0,0,360,360,99999,0,0,799,0.28,100.8,0.5,0.5
80,0,0,0,161,0,0,0,210,210,99999,0,0,800,0.114,23.94,0.5,0.5
80,0,1,0,380,0,0,0,288,288,99999,0,0,801,0.326,93.888,0.6,0.6
80,0,2,0,84,0,0,0,24,24,99999,0,0,802,0.376,9.024,0.5,0.5
80,0,3,0,28,0,0,0,12,12,99999,0,0,803,0.387,4.644,0.4,0.4
80,0,4,0,477,0,0,0,45,45,99999,0,0,804,0.254,11.43,0.6,0.6
80,0,5,0,290,0,0,0,312,312,99999,0,0,805,0.33,102.96,0.6,0.6
80,0,6,0,131,0,0,0,54,54,99999,0,0,806,0.287,15.498,0.5,0.5
80,0,7,0,167,0,0,0,240,240,99999,0,0,807,0.284,68.16,0.5,0.5
80,0,8,0,123,0,0,0,20,20,99999,0,0,808,0.28,5.6,0.5,0.5
80,0,9,0,267,0,0,0,528,528,99999,0,0,809,0.183,96.624,0.6,0.6
81,0,0,0,6,0,0,0,10,10,99999,0,0,810,0.34,3.4,0.4,0.4
81,0,1,0,10,0,0,0,210,210,99999,0,0,811,0.118,24.78,0.4,0.4
81,0,2,0,188,0,0,0,12,12,99999,0,0,812,1.147,13.764,0.5,0.5
81,0,3,0,16,0,0,0,12,12,99999,0,0,813,0.301,3.612,0.4,0.4
81,0,4,0,38,0,0,0,384,384,99999,0,0,814,0.275,105.6,0.4,0.4
81,0,5,0,94,0,0,0,24,24,99999,0,0,815,2.087,50.088,0.5,0.5
81,0,6,0,146,0,0,0,24,24,99999,0,0,816,0.561,13.464,0.5,0.5
81,0,7,0,45,0,0,0,72,72,99999,0,0,817,0.125,9.0,0.4,0.4
81,0,8,0,452,0,0,0,12,12,99999,0,0,818,4.225,50.7,0.6,0.6
81,0,9,0,95,0,0,0,240,240,99999,0,0,819,0.409,98.16,0.5,0.5
82,0,0,0,375,0,0,0,168,168,99999,0,0,820,0.383,64.344,0.6,0.6
82,0,1,0,467,0,0,0,336,336,99999,0,0,821,0.246,82.656,0.6,0.6
82,0,2,0,190,0,0,0,8,8,99999,0,0,822,0.565,4.52,0.5,0.5
82,0,3,0,172,0,0,0,30,30,99999,0,0,823,0.166,4.98,0.5,0.5
82,0,4,0,98,0,0,0,60,60,99999,0,0,824,0.225,13.5,0.5,0.5
82,0,5,0,238,0,0,0,33,33,99999,0,0,825,0.238,7.854,0.6,0.6
82,0,6,0,45,0,0,0,72,72,99999,0,0,826,0.125,9.0,0.4,0.4
82,0,7,0,466,0,0,0,16,16,99999,0,0,827,0.381,6.096,0.6,0.6
82,0,8,0,99,0,0,0,24,24,99999,0,0,828,2.228,53.472,0.5,0.5
82,0,9,0,178,0,0,0,96,96,99999,0,0,829,0.732,70.272,0.5,0.5
83,0,0,0,112,0,0,0,216,216,99999,0,0,830,0.375,81.0,0.5,0.5
83,0,1,0,144,0,0,0,360,360,99999,0,0,831,0.275,99.0,0.5,0.5
83,0,2,0,359,0,0,0,96,96,99999,0,0,832,0.608,58.368,0.6,0.6
83,0,3,0,138,0,0,0,36,36,99999,0,0,833,0.39,14.04,0.5,0.5
83,0,4,0,456,0,0,0,8,8,99999,0,0,834,1.0,8.0,0.6,0.6
83,0,5,0,247,0,0,0,30,30,99999,0,0,835,1.992,59.76,0.6,0.6
83,0,6,0,148,0,0,0,360,360,99999,0,0,836,0.275,99.0,0.5,0.5
83,0,7,0,102,0,0,0,24,24,99999,0,0,837,0.479,11.496,0.5,0.5
83,0,8,0,164,0,0,0,384,384,99999,0,0,838,0.277,106.368,0.5,0.5
83,0,9,0,397,0,0,0,36,36,99999,0,0,839,0.273,9.828,0.6,0.6
84,0,0,0,21,0,0,0,432,432,99999,0,0,840,0.165,71.28,0.4,0.4
84,0,1,0,195,0,0,0,30,30,99999,0,0,841,0.589,17.67,0.5,0.5
84,0,2,0,474,0,0,0,48,48,99999,0,0,842,0.299,14.352,0.6,0.6
84,0,3,0,179,0,0,0,24,24,99999,0,0,843,0.324,7.776,0.5,0.5
84,0,4,0,112,0,0,0,216,216,99999,0,0,844,0.375,81.0,0.5,0.5
84,0,5,0,410,0,0,0,84,84,99999,0,0,845,0.542,45.528,0.6,0.6
84,0,6,0,482,0,0,0,48,48,99999,0,0,846,1.435,68.88,0.6,0.6
84,0,7,0,175,0,0,0,24,24,99999,0,0,847,2.057,49.368,0.5,0.5
84,0,8,0,27,0,0,0,336,336,99999,0,0,848,0.267,89.712,0.4,0.4
84,0,9,0,355,0,0,0,36,36,99999,0,0,849,0.383,13.788,0.6,0.6
85,0,0,0,432,0,0,0,16,16,99999,0,0,850,0.9,14.4,0.6,0.6
85,0,1,0,147,0,0,0,384,384,99999,0,0,851,0.276,105.984,0.5,0.5
85,0,2,0,90,0,0,0,24,24,99999,0,0,852,0.42,10.08,0.5,0.5
85,0,3,0,152,0,0,0,12,12,99999,0,0,853,0.708,8.496,0.5,0.5
85,0,4,0,77,0,0,0,264,264,99999,0,0,854,0.283,74.712,0.5,0.5
85,0,5,0,47,0,0,0,30,30,99999,0,0,855,0.365,10.95,0.4,0.4
85,0,6,0,28,0,0,0,12,12,99999,0,0,856,0.387,4.644,0.4,0.4
85,0,7,0,294,0,0,0,36,36,99999,0,0,857,0.144,5.184,0.6,0.6
85,0,8,0,16,0,0,0,12,12,99999,0,0,858,0.301,3.612,0.4,0.4
85,0,9,0,7,0,0,0,192,192,99999,0,0,859,0.45,86.4,0.4,0.4
86,0,0,0,143,0,0,0,48,48,99999,0,0,860,0.25,12.0,0.5,0.5
86,0,1,0,65,0,0,0,24,24,99999,0,0,861,0.49,11.76,0.5,0.5
86,0,2,0,322,0,0,0,97,97,99999,0,0,862,0.2,19.4,0.6,0.6
86,0,3,0,58,0,0,0,264,264,99999,0,0,863,0.276,72.864,0.5,0.5
86,0,4,0,294,0,0,0,36,36,99999,0,0,864,0.144,5.184,0.6,0.6
86,0,5,0,248,0,0,0,96,96,99999,0,0,865,0.644,61.824,0.6,0.6
86,0,6,0,67,0,0,0,12,12,99999,0,0,866,0.328,3.936,0.5,0.5
86,0,7,0,27,0,0,0,336,336,99999,0,0,867,0.267,89.712,0.4,0.4
86,0,8,0,298,0,0,0,216,216,99999,0,0,868,0.333,71.928,0.6,0.6
86,0,9,0,178,0,0,0,96,96,99999,0,0,869,0.732,70.272,0.5,0.5
87,0,0,0,68,0,0,0,320,320,99999,0,0,870,0.052,16.64,0.5,0.5
87,0,1,0,32,0,0,0,96,96,99999,0,0,871,0.125,12.0,0.4,0.4
87,0,2,0,6,0,0,0,10,10,99999,0,0,872,0.34,3.4,0.4,0.4
87,0,3,0,215,0,0,0,264,264,99999,0,0,873,0.3,79.2,0.6,0.6
87,0,4,0,259,0,0,0,216,216,99999,0,0,874,0.42,90.72,0.6,0.6
87,0,5,0,119,0,0,0,74,74,99999,0,0,875,0.2,14.8,0.5,0.5
87,0,6,0,287,0,0,0,31,31,99999,0,0,876,1.0,31.0,0.6,0.6
87,0,7,0,410,0,0,0,84,84,99999,0,0,877,0.542,45.528,0.6,0.6
87,0,8,0,469,0,0,0,13,13,99999,0,0,878,0.8,10.4,0.6,0.6
87,0,9,0,184,0,0,0,192,192,99999,0,0,879,0.358,68.736,0.5,0.5
88,0,0,0,488,0,0,0,48,48,99999,0,0,880,0.092,4.416,0.6,0.6
88,0,1,0,71,0,0,0,24,24,99999,0,0,881,0.288,6.912,0.5,0.5
88,0,2,0,137,0,0,0,30,30,99999,0,0,882,0.454,13.62,0.5,0.5
88,0,3,0,61,0,0,0,108,108,99999,0,0,883,0.229,24.732,0.5,0.5
88,0,4,0,113,0,0,0,11,11,99999,0,0,884,6.02,66.22,0.5,0.5
88,0,5,0,322,0,0,0,97,97,99999,0,0,885,0.2,19.4,0.6,0.6
88,0,6,0,157,0,0,0,12,12,99999,0,0,886,0.227,2.724,0.5,0.5
88,0,7,0,89,0,0,0,60,60,99999,0,0,887,0.142,8.52,0.5,0.5
88,0,8,0,56,0,0,0,192,192,99999,0,0,888,0.37,71.04,0.5,0.5
88,0,9,0,129,0,0,0,48,48,99999,0,0,889,0.25,12.0,0.5,0.5
89,0,0,0,189,0,0,0,36,36,99999,0,0,890,0.342,12.312,0.5,0.5
89,0,1,0,242,0,0,0,36,36,99999,0,0,891,0.368,13.248,0.6,0.6
89,0,2,0,129,0,0,0,48,48,99999,0,0,892,0.25,12.0,0.5,0.5
89,0,3,0,75,0,0,0,12,12,99999,0,0,893,1.138,13.656,0.5,0.5
89,0,4,0,66,0,0,0,72,72,99999,0,0,894,0.233,16.776,0.5,0.5
89,0,5,0,465,0,0,0,15,15,99999,0,0,895,0.582,8.73,0.6,0.6
89,0,6,0,371,0,0,0,60,60,99999,0,0,896,0.31,18.6,0.6,0.6
89,0,7,0,297,0,0,0,168,168,99999,0,0,897,0.072,12.096,0.6,0.6
89,0,8,0,44,0,0,0,120,120,99999,0,0,898,0.62,74.4,0.4,0.4
89,0,9,0,30,0,0,0,24,24,99999,0,0,899,0.387,9.288,0.4,0.4
90,0,0,0,120,0,0,0,240,240,99999,0,0,900,0.3,72.0,0.5,0.5
90,0,1,0,19,0,0,0,12,12,99999,0,0,901,0.28,3.36,0.4,0.4
90,0,2,0,200,0,0,0,168,168,99999,0,0,902,0.125,21.0,0.6,0.6
90,0,3,0,330,0,0,0,36,36,99999,0,0,903,0.383,13.788,0.6,0.6
90,0,4,0,455,0,0,0,40,40,99999,0,0,904,0.091,3.64,0.6,0.6
90,0,5,0,398,0,0,0,204,204,99999,0,0,905,0.333,67.932,0.6,0.6
90,0,6,0,485,0,0,0,50,50,99999,0,0,906,0.308,15.4,0.6,0.6
90,0,7,0,20,0,0,0,216,216,99999,0,0,907,0.386,83.376,0.4,0.4
90,0,8,0,150,0,0,0,24,24,99999,0,0,908,0.387,9.288,0.5,0.5
90,0,9,0,38,0,0,0,384,384,99999,0,0,909,0.275,105.6,0.4,0.4
91,0,0,0,22,0,0,0,72,72,99999,0,0,910,0.125,9.0,0.4,0.4
91,0,1,0,49,0,0,0,240,240,99999,0,0,911,0.408,97.92,0.4,0.4
91,0,2,0,137,0,0,0,30,30,99999,0,0,912,0.454,13.62,0.5,0.5
91,0,3,0,57,0,0,0,30,30,99999,0,0,913,0.351,10.53,0.5,0.5
91,0,4,0,10,0,0,0,210,210,99999,0,0,914,0.118,24.78,0.4,0.4
91,0,5,0,497,0,0,0,30,30,99999,0,0,915,0.379,11.37,0.6,0.6
91,0,6,0,40,0,0,0,24,24,99999,0,0,916,2.218,53.232,0.4,0.4
91,0,7,0,27,0,0,0,336,336,99999,0,0,917,0.267,89.712,0.4,0.4
91,0,8,0,86,0,0,0,80,80,99999,0,0,918,0.179,14.32,0.5,0.5
91,0,9,0,379,0,0,0,24,24,99999,0,0,919,0.491,11.784,0.6,0.6
92,0,0,0,454,0,0,0,27,27,99999,0,0,920,2.0,54.0,0.6,0.6
92,0,1,0,41,0,0,0,80,80,99999,0,0,921,0.152,12.16,0.4,0.4
92,0,2,0,190,0,0,0,8,8,99999,0,0,922,0.565,4.52,0.5,0.5
92,0,3,0,149,0,0,0,240,240,99999,0,0,923,0.355,85.2,0.5,0.5
92,0,4,0,38,0,0,0,384,384,99999,0,0,924,0.275,105.6,0.4,0.4
92,0,5,0,77,0,0,0,264,264,99999,0,0,925,0.283,74.712,0.5,0.5
92,0,6,0,442,0,0,0,384,384,99999,0,0,926,0.276,105.984,0.6,0.6
92,0,7,0,385,0,0,0,48,48,99999,0,0,927,0.858,41.184,0.6,0.6
92,0,8,0,117,0,0,0,336,336,99999,0,0,928,0.244,81.984,0.5,0.5
92,0,9,0,19,0,0,0,12,12,99999,0,0,929,0.28,3.36,0.4,0.4
93,0,0,0,181,0,0,0,24,24,99999,0,0,930,0.491,11.784,0.5,0.5
93,0,1,0,140,0,0,0,10,10,99999,0,0,931,6.27,62.7,0.5,0.5
93,0,2,0,369,0,0,0,192,192,99999,0,0,932,0.368,70.656,0.6,0.6
93,0,3,0,458,0,0,0,24,24,99999,0,0,933,0.272,6.528,0.6,0.6
93,0,4,0,169,0,0,0,80,80,99999,0,0,934,1.046,83.68,0.5,0.5
93,0,5,0,10,0,0,0,210,210,99999,0,0,935,0.118,24.78,0.4,0.4
93,0,6,0,54,0,0,0,336,336,99999,0,0,936,0.274,92.064,0.5,0.5
93,0,7,0,123,0,0,0,20,20,99999,0,0,937,0.28,5.6,0.5,0.5
93,0,8,0,160,0,0,0,10,10,99999,0,0,938,6.195,61.95,0.5,0.5
93,0,9,0,29,0,0,0,360,360,99999,0,0,939,0.274,98.64,0.4,0.4
94,0,0,0,117,0,0,0,336,336,99999,0,0,940,0.244,81.984,0.5,0.5
94,0,1,0,295,0,0,0,18,18,99999,0,0,941,2.168,39.024,0.6,0.6
94,0,2,0,269,0,0,0,36,36,99999,0,0,942,0.126,4.536,0.6,0.6
94,0,3,0,347,0,0,0,36,36,99999,0,0,943,0.257,9.252,0.6,0.6
94,0,4,0,217,0,0,0,72,72,99999,0,0,944,0.233,16.776,0.6,0.6
94,0,5,0,15,0,0,0,12,12,99999,0,0,945,0.367,4.404,0.4,0.4
94,0,6,0,16,0,0,0,12,12,99999,0,0,946,0.301,3.612,0.4,0.4
94,0,7,0,12,0,0,0,8,8,99999,0,0,947,0.306,2.448,0.4,0.4
94,0,8,0,394,0,0,0,90,90,99999,0,0,948,0.28,25.2,0.6,0.6
94,0,9,0,37,0,0,0,384,384,99999,0,0,949,0.277,106.368,0.4,0.4
95,0,0,0,18,0,0,0,30,30,99999,0,0,950,0.333,9.99,0.4,0.4
95,0,1,0,36,0,0,0,12,12,99999,0,0,951,3.463,41.556,0.4,0.4
95,0,2,0,262,0,0,0,15,15,99999,0,0,952,0.584,8.76,0.6,0.6
95,0,3,0,30,0,0,0,24,24,99999,0,0,953,0.387,9.288,0.4,0.4
95,0,4,0,25,0,0,0,30,30,99999,0,0,954,0.454,13.62,0.4,0.4
95,0,5,0,290,0,0,0,312,312,99999,0,0,955,0.33,102.96,0.6,0.6
95,0,6,0,457,0,0,0,24,24,99999,0,0,956,0.197,4.728,0.6,0.6
95,0,7,0,181,0,0,0,24,24,99999,0,0,957,0.491,11.784,0.5,0.5
95,0,8,0,124,0,0,0,12,12,99999,0,0,958,0.292,3.504,0.5,0.5
95,0,9,0,78,0,0,0,240,240,99999,0,0,959,0.37,88.8,0.5,0.5
96,0,0,0,151,0,0,0,96,96,99999,0,0,960,0.667,64.032,0.5,0.5
96,0,1,0,459,0,0,0,36,36,99999,0,0,961,1.631,58.716,0.6,0.6
96,0,2,0,377,0,0,0,40,40,99999,0,0,962,0.369,14.76,0.6,0.6
96,0,3,0,16,0,0,0,12,12,99999,0,0,963,0.301,3.612,0.4,0.4
96,0,4,0,69,0,0,0,48,48,99999,0,0,964,0.176,8.448,0.5,0.5
96,0,5,0,224,0,0,0,432,432,99999,0,0,965,0.219,94.608,0.6,0.6
96,0,6,0,40,0,0,0,24,24,99999,0,0,966,2.218,53.232,0.4,0.4
96,0,7,0,169,0,0,0,80,80,99999,0,0,967,1.046,83.68,0.5,0.5
96,0,8,0,30,0,0,0,24,24,99999,0,0,968,0.387,9.288,0.4,0.4
96,0,9,0,68,0,0,0,320,320,99999,0,0,969,0.052,16.64,0.5,0.5
97,0,0,0,331,0,0,0,18,18,99999,0,0,970,1.493,26.874,0.6,0.6
97,0,1,0,9,0,0,0,180,180,99999,0,0,971,0.1,18.0,0.4,0.4
97,0,2,0,118,0,0,0,180,180,99999,0,0,972,0.1,18.0,0.5,0.5
97,0,3,0,433,0,0,0,48,48,99999,0,0,973,1.356,65.088,0.6,0.6
97,0,4,0,14,0,0,0,12,12,99999,0,0,974,0.41,4.92,0.4,0.4
97,0,5,0,13,0,0,0,96,96,99999,0,0,975,0.596,57.216,0.4,0.4
97,0,6,0,30,0,0,0,24,24,99999,0,0,976,0.387,9.288,0.4,0.4
97,0,7,0,39,0,0,0,360,360,99999,0,0,977,0.276,99.36,0.4,0.4
97,0,8,0,194,0,0,0,288,288,99999,0,0,978,0.229,65.952,0.5,0.5
97,0,9,0,64,0,0,0,24,24,99999,0,0,979,0.334,8.016,0.5,0.5
98,0,0,0,158,0,0,0,96,96,99999,0,0,980,0.633,60.768,0.5,0.5
98,0,1,0,368,0,0,0,10,10,99999,0,0,981,6.0,60.0,0.6,0.6
98,0,2,0,207,0,0,0,36,36,99999,0,0,982,0.469,16.884,0.6,0.6
98,0,3,0,339,0,0,0,60,60,99999,0,0,983,0.21,12.6,0.6,0.6
98,0,4,0,197,0,0,0,432,432,99999,0,0,984,0.164,70.848,0.5,0.5
98,0,5,0,55,0,0,0,72,72,99999,0,0,985,0.15,10.8,0.5,0.5
98,0,6,0,36,0,0,0,12,12,99999,0,0,986,3.463,41.556,0.4,0.4
98,0,7,0,9,0,0,0,180,180,99999,0,0,987,0.1,18.0,0.4,0.4
98,0,8,0,241,0,0,0,6,6,99999,0,0,988,0.46,2.76,0.6,0.6
98,0,9,0,73,0,0,0,120,120,99999,0,0,989,0.624,74.88,0.5,0.5
99,0,0,0,28,0,0,0,12,12,99999,0,0,990,0.387,4.644,0.4,0.4
99,0,1,0,177,0,0,0,80,80,99999,0,0,991,1.08,86.4,0.5,0.5
99,0,2,0,376,0,0,0,36,36,99999,0,0,992,0.218,7.848,0.6,0.6
99,0,3,0,162,0,0,0,24,24,99999,0,0,993,0.698,16.752,0.5,0.5
99,0,4,0,58,0,0,0,264,264,99999,0,0,994,0.276,72.864,0.5,0.5
99,0,5,0,193,0,0,0,320,320,99999,0,0,995,0.05,16.0,0.5,0.5
99,0,6,0,93,0,0,0,30,30,99999,0,0,996,0.281,8.43,0.5,0.5
99,0,7,0,149,0,0,0,240,240,99999,0,0,997,0.355,85.2,0.5,0.5
99,0,8,0,101,0,0,0,384,384,99999,0,0,998,0.275,105.6,0.5,0.5
99,0,9,0,81,0,0,0,12,12,99999,0,0,999,0.248,2.976,0.5,0.5
100,0,0,0,187,0,0,0,12,12,99999,0,0,1000,0.463,5.556,0.5,0.5
100,0,1,0,182,0,0,0,12,12,99999,0,0,1001,0.408,4.896,0.5,0.5
100,0,2,0,61,0,0,0,108,108,99999,0,0,1002,0.229,24.732,0.5,0.5
100,0,3,0,219,0,0,0,24,24,99999,0,0,1003,0.192,4.608,0.6,0.6
100,0,4,0,103,0,0,0,168,168,99999,0,0,1004,0.125,21.0,0.5,0.5
100,0,5,0,464,0,0,0,336,336,99999,0,0,1005,0.259,87.024,0.6,0.6
100,0,6,0,145,0,0,0,24,24,99999,0,0,1006,0.288,6.912,0.5,0.5
100,0,7,0,394,0,0,0,90,90,99999,0,0,1007,0.28,25.2,0.6,0.6
100,0,8,0,179,0,0,0,24,24,99999,0,0,1008,0.324,7.776,0.5,0.5
100,0,9,0,116,0,0,0,24,24,99999,0,0,1009,0.407,9.768,0.5,0.5
101,0,0,0,439,0,0,0,12,12,99999,0,0,1010,2.803,33.636,0.6,0.6
101,0,1,0,30,0,0,0,24,24,99999,0,0,1011,0.387,9.288,0.4,0.4
101,0,2,0,153,0,0,0,42,42,99999,0,0,1012,0.43,18.06,0.5,0.5
101,0,3,0,74,0,0,0,288,288,99999,0,0,1013,0.291,83.808,0.5,0.5
101,0,4,0,386,0,0,0,36,36,99999,0,0,1014,0.213,7.668,0.6,0.6
101,0,5,0,368,0,0,0,10,10,99999,0,0,1015,6.0,60.0,0.6,0.6
101,0,6,0,345,0,0,0,24,24,99999,0,0,1016,2.333,55.992,0.6,0.6
101,0,7,0,331,0,0,0,18,18,99999,0,0,1017,1.493,26.874,0.6,0.6
101,0,8,0,20,0,0,0,216,216,99999,0,0,1018,0.386,83.376,0.4,0.4
101,0,9,0,213,0,0,0,8,8,99999,0,0,1019,0.351,2.808,0.6,0.6
102,0,0,0,61,0,0,0,108,108,99999,0,0,1020,0.229,24.732,0.5,0.5
102,0,1,0,4,0,0,0,6,6,99999,0,0,1021,0.425,2.55,0.4,0.4
102,0,2,0,307,0,0,0,312,312,99999,0,0,1022,0.275,85.8,0.6,0.6
102,0,3,0,236,0,0,0,210,210,99999,0,0,1023,0.103,21.63,0.6,0.6
102,0,4,0,46,0,0,0,30,30,99999,0,0,1024,0.373,11.19,0.4,0.4
102,0,5,0,320,0,0,0,384,384,99999,0,0,1025,0.254,97.536,0.6,0.6
102,0,6,0,167,0,0,0,240,240,99999,0,0,1026,0.284,68.16,0.5,0.5
102,0,7,0,278,0,0,0,14,14,99999,0,0,1027,0.556,7.784,0.6,0.6
102,0,8,0,161,0,0,0,210,210,99999,0,0,1028,0.114,23.94,0.5,0.5
102,0,9,0,26,0,0,0,360,360,99999,0,0,1029,0.274,98.64,0.4,0.4
103,0,0,0,6,0,0,0,10,10,99999,0,0,1030,0.34,3.4,0.4,0.4
103,0,1,0,176,0,0,0,36,36,99999,0,0,1031,0.375,13.5,0.5,0.5
103,0,2,0,447,0,0,0,60,60,99999,0,0,1032,0.425,25.5,0.6,0.6
103,0,3,0,471,0,0,0,96,96,99999,0,0,1033,0.52,49.92,0.6,0.6
103,0,4,0,190,0,0,0,8,8,99999,0,0,1034,0.565,4.52,0.5,0.5
103,0,5,0,12,0,0,0,8,8,99999,0,0,1035,0.306,2.448,0.4,0.4
103,0,6,0,50,0,0,0,27,27,99999,0,0,1036,3.0,81.0,0.5,0.5
103,0,7,0,139,0,0,0,28,28,99999,0,0,1037,0.168,4.704,0.5,0.5
103,0,8,0,357,0,0,0,6,6,99999,0,0,1038,2.165,12.99,0.6,0.6
103,0,9,0,27,0,0,0,336,336,99999,0,0,1039,0.267,89.712,0.4,0.4
104,0,0,0,94,0,0,0,24,24,99999,0,0,1040,2.087,50.088,0.5,0.5
104,0,1,0,157,0,0,0,12,12,99999,0,0,1041,0.227,2.724,0.5,0.5
104,0,2,0,247,0,0,0,30,30,99999,0,0,1042,1.992,59.76,0.6,0.6
104,0,3,0,8,0,0,0,40,40,99999,0,0,1043,0.381,15.24,0.4,0.4
104,0,4,0,481,0,0,0,210,210,99999,0,0,1044,0.104,21.84,0.6,0.6
104,0,5,0,480,0,0,0,27,27,99999,0,0,1045,3.0,81.0,0.6,0.6
104,0,6,0,101,0,0,0,384,384,99999,0,0,1046,0.275,105.6,0.5,0.5
104,0,7,0,197,0,0,0,432,432,99999,0,0,1047,0.164,70.848,0.5,0.5
104,0,8,0,160,0,0,0,10,10,99999,0,0,1048,6.195,61.95,0.5,0.5
104,0,9,0,33,0,0,0,240,240,99999,0,0,1049,0.409,98.16,0.4,0.4
105,0,0,0,407,0,0,0,288,288,99999,0,0,1050,0.07,20.16,0.6,0.6
105,0,1,0,46,0,0,0,30,30,99999,0,0,1051,0.373,11.19,0.4,0.4
105,0,2,0,112,0,0,0,216,216,99999,0,0,1052,0.375,81.0,0.5,0.5
105,0,3,0,124,0,0,0,12,12,99999,0,0,1053,0.292,3.504,0.5,0.5
105,0,4,0,130,0,0,0,24,24,99999,0,0,1054,0.615,14.76,0.5,0.5
105,0,5,0,60,0,0,0,36,36,99999,0,0,1055,0.263,9.468,0.5,0.5
105,0,6,0,183,0,0,0,288,288,99999,0,0,1056,0.241,69.408,0.5,0.5
105,0,7,0,38,0,0,0,384,384,99999,0,0,1057,0.275,105.6,0.4,0.4
105,0,8,0,48,0,0,0,360,360,99999,0,0,1058,0.275,99.0,0.4,0.4
105,0,9,0,45,0,0,0,72,72,99999,0,0,1059,0.125,9.0,0.4,0.4
106,0,0,0,475,0,0,0,60,60,99999,0,0,1060,0.871,52.26,0.6,0.6
106,0,1,0,327,0,0,0,8,8,99999,0,0,1061,1.0,8.0,0.6,0.6
106,0,2,0,301,0,0,0,384,384,99999,0,0,1062,0.28,107.52,0.6,0.6
106,0,3,0,326,0,0,0,36,36,99999,0,0,1063,0.373,13.428,0.6,0.6
106,0,4,0,4,0,0,0,6,6,99999,0,0,1064,0.425,2.55,0.4,0.4
106,0,5,0,32,0,0,0,96,96,99999,0,0,1065,0.125,12.0,0.4,0.4
106,0,6,0,187,0,0,0,12,12,99999,0,0,1066,0.463,5.556,0.5,0.5
106,0,7,0,142,0,0,0,384,384,99999,0,0,1067,0.274,105.216,0.5,0.5
106,0,8,0,11,0,0,0,264,264,99999,0,0,1068,0.282,74.448,0.4,0.4
106,0,9,0,33,0,0,0,240,240,99999,0,0,1069,0.409,98.16,0.4,0.4
107,0,0,0,154,0,0,0,360,360,99999,0,0,1070,0.274,98.64,0.5,0.5
107,0,1,0,7,0,0,0,192,192,99999,0,0,1071,0.45,86.4,0.4,0.4
107,0,2,0,132,0,0,0,264,264,99999,0,0,1072,0.3,79.2,0.5,0.5
107,0,3,0,6,0,0,0,10,10,99999,0,0,1073,0.34,3.4,0.4,0.4
